2,High,Low,Open,Close,Volume
2023-07-25,6000,5000,5600,5600,813000.0
2023-07-26,5999,5000,5400,5400,581000.0
2023-07-27,6300,4888,5400,5600,409000.0
2023-07-28,7000,5500,6599,6554,133000.0
2023-07-29,8888,5300,5692,5660,289000.0
2023-08-01,6609,4998,4999,5999,480305.49251021334
2023-08-05,8800,4999,5999,5999,434000.0
2023-08-07,6999,5776,5999,6577,534000.0
2023-08-08,7000,4555,5888,6470,477000.0
2023-08-11,7800,5000,6660,6999,458000.0
2023-08-12,7088,5899,6800,7000,600000.0
2023-08-13,7999,4949,6777,6999,545000.0
2023-08-14,7999,6090,6778,6989,558000.0
2023-08-15,7333,6000,6880,6999,549000.0
2023-08-16,9999,5800,6998,6997,468000.0
2023-08-17,7650,4444,6888,7000,550000.0
2023-08-18,7050,4444,6776,6888,369000.0
2023-08-19,7050,3111,6500,6666,532000.0
2023-08-20,6900,5555,6480,6666,325000.0
2023-08-21,6999,5000,6665,6699,611000.0
2023-08-22,6998,6222,6968,6655,569000.0
2023-08-23,6899,6188,6666,6796,576000.0
2023-08-24,7555,6000,6780,6797,750000.0
2023-08-25,8888,6000,6989,6699,529000.0
2023-08-26,7500,6000,6697,7099,637000.0
2023-08-27,6666,5700,6000,5850,667000.0
2023-08-28,8000,4800,5700,6500,491000.0
2023-08-29,6132,4888,5199,5099,346000.0
2023-08-30,8111,4777,5000,5999,755000.0
2023-08-31,6333,4988,5899,5233,352000.0
2023-09-03,7000,4500,5200,4500,545000.0
2023-09-04,7998,5888,7998,6884,711000.0
2023-09-05,7200,5000,6400,6900,629000.0
2023-09-06,7070,5399,6899,5555,430000.0
2023-09-07,6948,5050,5552,5888,348000.0
2023-09-08,6111,5000,5666,5665,484000.0
2023-09-09,6111,4500,5750,5298,491000.0
2023-09-10,5999,4500,5200,5444,587000.0
2023-09-11,6177,4000,5440,5088,412000.0
2023-09-12,5200,4888,5099,5098,446000.0
2023-09-13,5200,4500,5048,5000,395000.0
2023-09-14,5444,4767,5099,5111,463000.0
2023-09-15,5099,4048,5094,5049,509000.0
2023-09-16,5387,4333,4333,5044,417000.0
2023-09-17,5999,4000,4999,5038,561000.0
2023-09-18,6000,4500,5038,4900,472000.0
2023-09-19,5019,4000,4975,4989,558000.0
2023-09-20,5050,4000,4000,4990,580000.0
2023-09-21,6100,4444,4880,5000,593000.0
2023-09-22,6100,4500,5000,5040,469000.0
2023-09-23,6000,4654,5046,4990,365000.0
2023-09-24,6599,4666,5200,4899,543000.0
2023-09-25,4980,4088,4899,4799,516000.0
2023-09-26,4995,4500,4888,4700,549000.0
2023-09-27,4999,4222,4799,4699,507000.0
2023-09-28,5000,4200,4549,4600,655000.0
2023-09-29,4999,4000,4599,4500,462000.0
2023-10-01,5100,4000,4797,4500,518000.0
2023-10-02,4999,3990,4500,4954,534000.0
2023-10-03,4999,3999,4949,4398,424000.0
2023-10-04,4888,3999,4499,4447,580000.0
2023-10-05,5000,3999,4300,4887,531000.0
2023-10-06,4697,3887,4697,4187,597000.0
2023-10-07,4887,3900,4398,4298,603000.0
2023-10-08,4599,3999,4253,4590,586000.0
2023-10-09,4800,3777,4288,4000,711000.0
2023-10-10,4999,3998,4400,4330,666000.0
2023-10-11,4460,3900,4321,4326,597000.0
2023-10-12,4500,4000,4466,4500,496000.0
2023-10-13,4444,3999,4254,4219,610000.0
2023-10-14,4999,4110,4399,4380,571000.0
2023-10-15,7836,3998,4288,4995,636000.0
