2,High,Low,Open,Close,Volume
2024-01-23,42888888,33333333,39999999,40000000,321.0
2024-01-24,42000000,37888888,37999999,39999999,167.0
2024-01-25,66666666,37999999,39500000,42222222,244.0
2024-01-26,43333333,35555555,38000000,40999999,232.0
2024-01-27,44000000,35444441,38000000,42000000,189.0
2024-01-28,42222221,37777777,38887777,40000000,104.0
2024-01-29,43000000,38844444,38844444,40000000,291.0
2024-01-30,42222222,35000000,38888888,41111110,411.0
2024-01-31,42000000,35555555,39999999,41000000,235.0
2024-02-01,48888888,39899999,40444444,41222222,237.0
2024-02-02,42999999,38888888,39999998,42999999,176.0
2024-02-03,45766666,39999999,43000000,45000000,285.0
2024-02-04,48888888,39999999,44989999,45999999,187.0
2024-02-06,56655555,42000000,49999999,49000000,825.0
2024-02-07,56666666,44444444,47999111,48000000,211.0
2024-02-08,59999998,44000000,47999999,47000000,337.0
2024-02-09,57888880,32000000,57888880,47777777,163.0
2024-02-10,53333333,47888887,47888887,50000000,112.0
2024-02-11,53220000,46666666,52200000,52222222,68.0
2024-02-12,55555555,49877777,51555555,52000000,305.0
2024-02-13,56000000,49999999,54444444,53333220,318.0
2024-02-14,66666666,48888880,54999999,55555555,119.0
2024-02-15,63000000,48888877,54000000,63000000,422.0
2024-02-16,62700000,49699999,57590000,49999999,179.0
2024-02-17,88888888,49999999,51888888,55555555,310.0
2024-02-18,66666666,53333333,59999999,59999999,270.0
2024-02-19,80000000,55555555,66666660,61000000,363.0
2024-02-20,71000000,59999999,66660000,67999999,229.0
2024-02-21,144444444,79000000,79999999,105555555,656.0
2024-02-22,238888888,82222222,105555555,232439999,674.0
2024-02-23,245000000,228555555,232202222,228555555,113.0
2024-02-24,268860000,228766666,228766666,229390000,147.0
2024-02-25,292999998,226666666,229290000,228859999,105.0
2024-02-26,359999999,222222222,228777776,234999999,398.0
2024-02-27,245555555,233333333,234888888,234999965,59.0
2024-02-28,359999999,234500000,234500000,268777776,348.0
2024-02-29,277777777,248888887,268666665,255555549,130.0
2024-03-01,266660666,250000000,266222222,265499989,92.0
2024-03-02,277777777,248888888,277777777,265000000,62.0
2024-03-03,268688086,260000000,265478855,263303333,87.0
2024-03-04,263333311,245555555,263303330,255999990,51.0
2024-03-05,263277777,225599888,255999990,254000000,181.0
2024-03-06,265480000,228799739,250000000,228799739,246.0
2024-03-07,247777676,209999999,228799719,219959919,210.0
2024-03-08,219959909,188888888,219959909,189999998,114.0
2024-03-09,199999999,178000000,189990000,188686868,140.0
2024-03-10,359999999,186666666,188688887,224222221,321.0
2024-03-11,225555555,222123321,222221111,223888880,39.0
