2,High,Low,Open,Close,Volume
2024-07-12,14999999999,14999999999,14999999999,14999999999,1.0
2024-07-13,16000000000,16000000000,16000000000,16000000000,1.0
2024-07-14,16000000000,15999999999,16000000000,15999999999,2.0
2024-07-15,15399999999,15399999999,15399999999,15399999999,1.0
2024-07-16,14990000000,14800000000,14990000000,14800000000,3.0
2024-07-18,14400000000,14400000000,14400000000,14400000000,1.0
2024-07-20,14888888888,14888888888,14888888888,14888888888,1.0
2024-07-21,28666666666,18000000000,18000000000,25555555555,8.0
2024-07-23,15000000000,14500000000,15000000000,14717777777,6.0
2024-07-26,33000000000,33000000000,33000000000,33000000000,1.0
2024-07-27,15777777770,14999999999,14999999999,15766666666,4.0
2024-07-29,14000000000,14000000000,14000000000,14000000000,1.0
2024-08-01,13777777777,13688888888,13688888888,13777777777,2.0
2024-08-02,13499999999,13000000000,13498888888,13000000000,3.0
2024-08-03,14333333333,13500000000,14333333333,13500000000,3.0
2024-08-10,15555555555,15555555555,15555555555,15555555555,1.0
2024-08-13,15766666666,15766666666,15766666666,15766666666,1.0
2024-08-16,14222222222,14000000000,14000000000,14222222222,2.0
2024-08-17,13333333333,13333333333,13333333333,13333333333,1.0
2024-08-19,13222222222,12888888888,12888888888,12888888888,5.0
2024-08-21,13487999999,13487999999,13487999999,13487999999,1.0
2024-08-22,12777777777,12777777777,12777777777,12777777777,1.0
2024-08-25,12888888888,12888888888,12888888888,12888888888,1.0
2024-08-27,14800000000,14800000000,14800000000,14800000000,1.0
2024-08-28,28888888888,13444444444,14700000000,15555555555,12.0
2024-08-29,19999999999,11999999999,13400000000,19999999999,16.0
2024-08-30,24888888888,16666666666,23300000000,18000000000,8.0
2024-08-31,23700000000,5000000000,18750000000,21800000000,9.0
2024-09-01,19555555554,15888888888,18066666666,19333333332,9.0
2024-09-02,115000000000,15888888888,15999900000,17888888888,20.0
2024-09-03,19666666666,18888777777,19444444444,18888777777,4.0
2024-09-04,105333333333,17900000000,18900000000,17900000000,7.0
2024-09-05,18999999999,18888888888,18888888888,18999999999,2.0
2024-09-07,20500000000,19999999999,20500000000,19999999999,2.0
2024-09-08,25555555555,19999999999,25555555555,19999999999,2.0
2024-09-09,27777777777,27700000000,27700000000,27777777777,2.0
2024-09-10,95000000000,15599900000,28888888888,29888888888,6.0
2024-09-11,19222222222,19222222222,19222222222,19222222222,1.0
2024-09-12,19444444444,15000000000,19444444444,15000000000,2.0
2024-09-13,28600000000,19888888888,19888888888,28600000000,2.0
2024-09-14,19888888888,19222222222,19555555555,19222222222,3.0
2024-09-15,27000000000,18099999999,18777777777,27000000000,4.0
2024-09-16,88888888888,18666666666,28000000000,32988888888,18.0
2024-09-17,22111111111,2111111111,22111111111,2111111111,2.0
2024-09-20,2111111111,2111111111,2111111111,2111111111,1.0
2024-09-21,20888888888,17777777777,17777777777,20888888888,3.0
2024-09-22,20999999999,17888888888,17888888888,20999999999,2.0
2024-09-24,22222222222,21999999999,21999999999,22200000000,3.0
2024-09-25,22200000000,22000000000,22000000000,22200000000,2.0
2024-09-26,19888888888,2111111111,2111111111,19888888888,4.0
2024-09-27,19500000000,19500000000,19500000000,19500000000,1.0
2024-09-28,22222222200,19788888888,19788888888,22222222200,4.0
2024-09-29,22222222222,16666666666,19222222222,20100000000,5.0
2024-10-03,25999999999,2111111111,25999999999,25888888888,3.0
2024-10-04,37777777777,2111111111,2111111111,22222222222,3.0
2024-10-05,21888888888,21888888888,21888888888,21888888888,1.0
2024-10-07,21999999999,21999999999,21999999999,21999999999,1.0
2024-10-10,26666666666,21900000000,26666666666,21900000000,2.0
2024-10-12,2111111111,2111111111,2111111111,2111111111,1.0
2024-10-14,21000000000,21000000000,21000000000,21000000000,1.0
2024-10-15,20999999999,20999999999,20999999999,20999999999,1.0
2024-10-17,20555555555,20555555555,20555555555,20555555555,1.0
2024-10-19,22222222222,22222222222,22222222222,22222222222,1.0
2024-10-21,15999999999,15999999999,15999999999,15999999999,1.0
2024-10-24,52222222222,12999999999,52222222222,12999999999,2.0
2024-10-25,58888888887,12999999998,12999999998,58888888887,2.0
2024-10-27,11888888888,11888888888,11888888888,11888888888,1.0
2024-10-30,10000000000,10000000000,10000000000,10000000000,1.0
2024-11-01,15555555555,9222222222,15555555555,9222222222,2.0
2024-11-02,45000000000,45000000000,45000000000,45000000000,1.0
2024-11-04,13333333333,13333333333,13333333333,13333333333,1.0
2024-11-06,63000000000,63000000000,63000000000,63000000000,1.0
2024-11-07,8511111111,8511111111,8511111111,8511111111,1.0
2024-11-08,8799999999,8799999999,8799999999,8799999999,1.0
2024-11-11,8211111111,7333333333,7333333333,8211111111,3.0
2024-11-13,8299999999,8299999999,8299999999,8299999999,1.0
2024-11-14,8288888888,7999999999,8288888888,7999999999,2.0
2024-11-15,29999999999,29999999999,29999999999,29999999999,1.0
2024-11-16,7999999999,7999999999,7999999999,7999999999,1.0
2024-11-17,6999999999,6999999999,6999999999,6999999999,1.0
2025-01-10,9977777777,9977777777,9977777777,9977777777,1.0
2025-01-12,8666666665,8555555555,8666666665,8555555555,2.0
2025-01-13,8880000000,8880000000,8880000000,8880000000,1.0
2025-01-14,45555555555,8799999999,8799999999,8989898989,3.0
2025-01-16,12000000000,8999999999,12000000000,8999999999,2.0
2025-01-17,9000000000,8999998888,8999998888,9000000000,2.0
2025-01-18,17400000000,9288888888,9288888888,9399999999,4.0
2025-01-21,8500000000,8500000000,8500000000,8500000000,1.0
